# radius density temp h1 he3 he4 c12 c13 n13 n14 n15 o16 o17 o18 f19 ne20 ne22 mg24 si28
1524
  1.789795988725226e+06  5.141111792671989e+07  6.725388749054244e+07  2.869748676711835e-55  1.786344920186694e-30  1.661683199136095e-35  3.391550670457983e-01  3.844383239259531e-05  1.486675525369748e-49  3.642470111341268e-30  4.091627424752894e-18  6.368625355899672e-01  4.094499637604853e-06  2.282820740509093e-05  4.243221132952871e-07  1.916549902478287e-02  1.363821438808153e-04  3.949933424909383e-03  6.647919091130554e-04
  2.365434457512657e+06  5.140712060228468e+07  6.725371013180003e+07  2.869818500104295e-55  1.786344920187989e-30  1.661150056276149e-35  3.391550670443638e-01  3.844383239259529e-05  1.486406667448235e-49  3.642470110727943e-30  4.091627424408418e-18  6.368625355933585e-01  4.094499637604854e-06  2.282820740509093e-05  4.243221132950887e-07  1.916549902347745e-02  1.363821438807514e-04  3.949933424259969e-03  6.647919091110451e-04
  2.853665839318320e+06  5.140312064477127e+07  6.725353264697328e+07  2.869888375294241e-55  1.786344920189280e-30  1.660614722390069e-35  3.391550670429380e-01  3.844383239259527e-05  1.486137663089654e-49  3.642470110727940e-30  4.091627424408416e-18  6.368625355967293e-01  4.094499637604854e-06  2.282820740509094e-05  4.243221132948912e-07  1.916549902217975e-02  1.363821438806880e-04  3.949933423614568e-03  6.647919091090459e-04
  3.510103520589369e+06  5.139743682158842e+07  6.725328043390721e+07  2.869987675799872e-55  1.786344920191122e-30  1.659849141968847e-35  3.391550670409637e-01  3.844383239259524e-05  1.485755468952585e-49  3.642470110727940e-30  4.091627424408419e-18  6.368625356013977e-01  4.094499637604856e-06  2.282820740509094e-05  4.243221132946178e-07  1.916549902038237e-02  1.363821438806001e-04  3.949933422720891e-03  6.647919091062761e-04
  4.366833857365893e+06  5.138819533335779e+07  6.725287031986228e+07  2.870149156167196e-55  1.786344920194111e-30  1.658607535657972e-35  3.391550670377601e-01  3.844383239259519e-05  1.485134181734186e-49  3.642470111678249e-30  4.091627424942168e-18  6.368625356089719e-01  4.094499637604857e-06  2.282820740509095e-05  4.243221132941741e-07  1.916549901746577e-02  1.363821438804575e-04  3.949933421271359e-03  6.647919091017780e-04
  5.466406535461555e+06  5.137333921044166e+07  6.725221095524271e+07  2.870408807966267e-55  1.786344920198916e-30  1.656619836244660e-35  3.391550670326282e-01  3.844383239259514e-05  1.484135778766744e-49  3.642470110727923e-30  4.091627424408419e-18  6.368625356211070e-01  4.094499637604861e-06  2.282820740509097e-05  4.243221132934636e-07  1.916549901279165e-02  1.363821438802291e-04  3.949933418949942e-03  6.647919090945615e-04
  6.865207190732168e+06  5.134960535330600e+07  6.725115734408776e+07  2.870823788027019e-55  1.786344920206589e-30  1.653465422081090e-35  3.391550670244708e-01  3.844383239259503e-05  1.482541632278636e-49  3.642470110727910e-30  4.091627424408419e-18  6.368625356403972e-01  4.094499637604866e-06  2.282820740509100e-05  4.243221132923338e-07  1.916549900535841e-02  1.363821438798660e-04  3.949933415262186e-03  6.647919090830662e-04
  8.238916580901114e+06  5.131848899992959e+07  6.724977550480013e+07  2.871368159523924e-55  1.786344920216637e-30  1.649369706182989e-35  3.391550670138436e-01  3.844383239259490e-05  1.480453255269341e-49  3.642470110727893e-30  4.091627424408421e-18  6.368625356655309e-01  4.094499637604873e-06  2.282820740509104e-05  4.243221132908617e-07  1.916549899566787e-02  1.363821438793929e-04  3.949933410461721e-03  6.647919090680496e-04
  9.264140567375556e+06  5.128763127382452e+07  6.724840453899091e+07  2.871908356040515e-55  1.786344920226592e-30  1.645353072830454e-35  3.391550670033667e-01  3.844383239259476e-05  1.478384059626495e-49  3.642470110727870e-30  4.091627424408419e-18  6.368625356903120e-01  4.094499637604880e-06  2.282820740509108e-05  4.243221132894100e-07  1.916549898610736e-02  1.363821438789263e-04  3.949933405733389e-03  6.647919090532039e-04
  1.082116577472199e+07  5.124647047262324e+07  6.724657523995005e+07  2.872629451791476e-55  1.786344920239861e-30  1.640062793102339e-35  3.391550669894646e-01  3.844383239259458e-05  1.475626853621309e-49  3.642470110727847e-30  4.091627424408421e-18  6.368625357231987e-01  4.094499637604889e-06  2.282820740509113e-05  4.243221132874834e-07  1.916549897341096e-02  1.363821438783070e-04  3.949933399465355e-03  6.647919090334551e-04
