# radius density temp h1 he3 he4 c12 c13 n13 n14 n15 o16 o17 o18 f19 ne20 ne22 mg24 si28
1645
  2.391996935161503e+06  1.734869853485319e+07  4.748472366233362e+07  1.016361969357160e-47  8.685758746269363e-27  9.848623656886166e-33  3.811483280511748e-01  3.844431240562065e-05  3.574631704037942e-44  2.653733893197322e-37  1.351530916433148e-22  5.947521893861737e-01  4.094487383338752e-06  2.282813908345144e-05  4.125929295050762e-07  1.928470860968209e-02  1.326122455390621e-04  3.951375859705716e-03  6.650063159227691e-04
  3.266664046225279e+06  1.734734138282355e+07  4.748460174865285e+07  1.016386607211999e-47  8.685758748845212e-27  9.846994458119772e-33  3.811483280481351e-01  3.844431240562061e-05  3.573970624040229e-44  2.653225137863223e-37  1.351530916433062e-22  5.947521893934681e-01  4.094487383338756e-06  2.282813908345145e-05  4.125929295026508e-07  1.928470860663067e-02  1.326122455382826e-04  3.951375858507058e-03  6.650063159188599e-04
  3.826615181635191e+06  1.734613424610826e+07  4.748449330277345e+07  1.016408523449111e-47  8.685758751164793e-27  9.845527575037724e-33  3.811483280453475e-01  3.844431240562058e-05  3.573382681950084e-44  2.652770624779934e-37  1.351530916433025e-22  5.947521894001625e-01  4.094487383338757e-06  2.282813908345146e-05  4.125929295004238e-07  1.928470860382896e-02  1.326122455375668e-04  3.951375857406138e-03  6.650063159152705e-04
  4.616469126903931e+06  1.734458851263845e+07  4.748435443133420e+07  1.016436589447732e-47  8.685758754042857e-27  9.843707363977334e-33  3.811483280418912e-01  3.844431240562055e-05  3.572629915044000e-44  2.652195308259961e-37  1.351530916432972e-22  5.947521894084573e-01  4.094487383338760e-06  2.282813908345148e-05  4.125929294976659e-07  1.928470860035961e-02  1.326122455366804e-04  3.951375856042297e-03  6.650063159108253e-04
  5.678466109812536e+06  1.734202602641555e+07  4.748412419239864e+07  1.016483122615937e-47  8.685758758812971e-27  9.840690328204059e-33  3.811483280361814e-01  3.844431240562050e-05  3.571382215132224e-44  2.651241737206020e-37  1.351530916432845e-22  5.947521894221682e-01  4.094487383338764e-06  2.282813908345150e-05  4.125929294931053e-07  1.928470859462365e-02  1.326122455352146e-04  3.951375853786116e-03  6.650063159034746e-04
  7.064548090189505e+06  1.733785966605826e+07  4.748374979066819e+07  1.016558796902511e-47  8.685758766566797e-27  9.835786171298916e-33  3.811483280269315e-01  3.844431240562040e-05  3.569354164407182e-44  2.649691796281380e-37  1.351530916432684e-22  5.947521894443728e-01  4.094487383338770e-06  2.282813908345154e-05  4.125929294857207e-07  1.928470858533877e-02  1.326122455328411e-04  3.951375850130424e-03  6.650063158915723e-04
  8.843619360335464e+06  1.733116219182489e+07  4.748314779245352e+07  1.016680485135717e-47  8.685758779025057e-27  9.827905941400678e-33  3.811483280121601e-01  3.844431240562026e-05  3.566095583014942e-44  2.647201484918500e-37  1.351530916432396e-22  5.947521894798313e-01  4.094487383338784e-06  2.282813908345161e-05  4.125929294739293e-07  1.928470857051872e-02  1.326122455290511e-04  3.951375844286497e-03  6.650063158725670e-04
  1.110703809478959e+07  1.732046279860441e+07  4.748218571802329e+07  1.016874990071767e-47  8.685758798912422e-27  9.815325403810931e-33  3.811483279887899e-01  3.844431240562001e-05  3.560893836709841e-44  2.643226313503754e-37  1.351530916431940e-22  5.947521895358904e-01  4.094487383338800e-06  2.282813908345170e-05  4.125929294552958e-07  1.928470854711924e-02  1.326122455230621e-04  3.951375835032928e-03  6.650063158425343e-04
  1.332628966995798e+07  1.730645331695979e+07  4.748092519566685e+07  1.017129866055980e-47  8.685758824924298e-27  9.798868352206067e-33  3.811483279586517e-01  3.844431240561970e-05  3.554090043536479e-44  2.638027159926765e-37  1.351530916431330e-22  5.947521896082099e-01  4.094487383338823e-06  2.282813908345183e-05  4.125929294312521e-07  1.928470851695236e-02  1.326122455153342e-04  3.951375823065211e-03  6.650063158037812e-04
  1.498338505919890e+07  1.729256892604891e+07  4.747967494589303e+07  1.017382687718703e-47  8.685758850672571e-27  9.782575631660896e-33  3.811483279292557e-01  3.844431240561940e-05  3.547355040782658e-44  2.632880902740509e-37  1.351530916430740e-22  5.947521896787155e-01  4.094487383338844e-06  2.282813908345195e-05  4.125929294078188e-07  1.928470848758560e-02  1.326122455078025e-04  3.951375811367502e-03  6.650063157660122e-04
