# radius density temp h1 he3 he4 c12 c13 n13 n14 n15 o16 o17 o18 f19 ne20 ne22 mg24 si28
1610
  1.495838603551668e+06  7.094054957232781e+07  6.970982218902211e+07  5.380802518014387e-48  8.685399279204447e-27  2.491883495507552e-32  3.811483280511748e-01  3.844431240562065e-05  8.668254334382648e-42  6.384822351541821e-34  1.351530916588926e-22  5.947521893861737e-01  4.094487383338752e-06  2.282813908345144e-05  4.125929295050762e-07  1.928470860968209e-02  1.326122455390621e-04  3.951375859705716e-03  6.650063159227691e-04
  2.042810948272161e+06  7.093533363967474e+07  6.970962417981258e+07  5.380934297754392e-48  8.685399345541401e-27  2.492362356107811e-32  3.811483280481351e-01  3.844431240562061e-05  8.666717624075425e-42  6.383683667545021e-34  1.351530916588804e-22  5.947521893934681e-01  4.094487383338756e-06  2.282813908345145e-05  4.125929295026508e-07  1.928470860663067e-02  1.326122455382826e-04  3.951375858507058e-03  6.650063159188599e-04
  2.392975015816197e+06  7.093069426181893e+07  6.970944804498516e+07  5.381051520095725e-48  8.685399404568180e-27  2.492788398930275e-32  3.811483280453476e-01  3.844431240562059e-05  8.665350921063200e-42  6.382670955140448e-34  1.351530916588736e-22  5.947521894001626e-01  4.094487383338758e-06  2.282813908345147e-05  4.125929295004239e-07  1.928470860382897e-02  1.326122455375669e-04  3.951375857406139e-03  6.650063159152706e-04
  2.886906656419923e+06  7.092475356706063e+07  6.970922249406986e+07  5.381201634736963e-48  8.685399480051154e-27  2.493334180523136e-32  3.811483280418912e-01  3.844431240562055e-05  8.663601067816687e-42  6.381374339529545e-34  1.351530916588641e-22  5.947521894084573e-01  4.094487383338760e-06  2.282813908345148e-05  4.125929294976659e-07  1.928470860035961e-02  1.326122455366804e-04  3.951375856042297e-03  6.650063159108253e-04
  3.551018230201810e+06  7.091490521682593e+07  6.970884854738730e+07  5.381450522012210e-48  8.685399605163649e-27  2.494239409533562e-32  3.811483280361814e-01  3.844431240562050e-05  8.660700695821892e-42  6.379225207410627e-34  1.351530916588447e-22  5.947521894221682e-01  4.094487383338764e-06  2.282813908345150e-05  4.125929294931053e-07  1.928470859462365e-02  1.326122455352146e-04  3.951375853786116e-03  6.650063159034746e-04
  4.417786438745973e+06  7.089889276967409e+07  6.970824045767121e+07  5.381855269714956e-48  8.685399808527897e-27  2.495712406938981e-32  3.811483280269315e-01  3.844431240562040e-05  8.655986295707358e-42  6.375731910419823e-34  1.351530916588175e-22  5.947521894443728e-01  4.094487383338770e-06  2.282813908345154e-05  4.125929294857207e-07  1.928470858533877e-02  1.326122455328411e-04  3.951375850130424e-03  6.650063158915723e-04
  5.530290086967848e+06  7.087315266879410e+07  6.970726271786262e+07  5.382506115651988e-48  8.685400135289924e-27  2.498083333479316e-32  3.811483280121600e-01  3.844431240562025e-05  8.648411292778070e-42  6.370118958461289e-34  1.351530916587710e-22  5.947521894798312e-01  4.094487383338783e-06  2.282813908345161e-05  4.125929294739292e-07  1.928470857051872e-02  1.326122455290511e-04  3.951375844286496e-03  6.650063158725669e-04
  6.945638878496408e+06  7.083203242640863e+07  6.970570016743930e+07  5.383546394899554e-48  8.685400656921956e-27  2.501878798860813e-32  3.811483279887899e-01  3.844431240562001e-05  8.636318850885419e-42  6.361158677127952e-34  1.351530916586971e-22  5.947521895358904e-01  4.094487383338800e-06  2.282813908345170e-05  4.125929294552958e-07  1.928470854711924e-02  1.326122455230621e-04  3.951375835032928e-03  6.650063158425343e-04
  8.333329006802867e+06  7.077819100554465e+07  6.970365291423824e+07  5.384909518177442e-48  8.685401339235899e-27  2.506863184963249e-32  3.811483279586517e-01  3.844431240561970e-05  8.620501563015043e-42  6.349438383930272e-34  1.351530916585992e-22  5.947521896082099e-01  4.094487383338823e-06  2.282813908345183e-05  4.125929294312521e-07  1.928470851695236e-02  1.326122455153342e-04  3.951375823065211e-03  6.650063158037812e-04
  9.369474724048352e+06  7.072483051774038e+07  6.970162237154259e+07  5.386261610782044e-48  8.685402014683769e-27  2.511819602359905e-32  3.811483279292557e-01  3.844431240561940e-05  8.604843528431881e-42  6.337836128405938e-34  1.351530916585037e-22  5.947521896787155e-01  4.094487383338844e-06  2.282813908345195e-05  4.125929294078188e-07  1.928470848758560e-02  1.326122455078025e-04  3.951375811367502e-03  6.650063157660122e-04
