# radius density temp h1 he3 he4 c12 c13 n13 n14 n15 o16 o17 o18 f19 ne20 ne22 mg24 si28
1605
  1.252638565392711e+06  1.268235768992982e+08  7.237200185458437e+07  4.761984602882334e-46  8.810258396386149e-26  6.133794282439305e-31  3.569914563424491e-01  3.844405006863798e-05  4.057401870264258e-39  2.026248076342860e-31  1.122138361364276e-22  6.188532024560204e-01  4.094494600905079e-06  2.282817932380207e-05  4.243395386307515e-07  1.933531655025687e-02  1.363877445896494e-04  3.952897258636779e-03  6.649485845151433e-04
  1.882858826336571e+06  1.268109049790946e+08  7.237180788474260e+07  4.762164869002995e-46  8.810261607990180e-26  6.134951449358953e-31  3.569914032575498e-01  3.844405006802249e-05  4.056393893749444e-39  2.025741914343182e-31  1.121175263103860e-22  6.188531748288016e-01  4.094494600897128e-06  2.282817932375774e-05  4.243395467050397e-07  1.933539567607827e-02  1.363877471848211e-04  3.952898828893749e-03  6.649485979524106e-04
  2.205609641401025e+06  1.267998373389496e+08  7.237163844368166e+07  4.762324242400977e-46  8.810264449123372e-26  6.135964992552162e-31  3.569912115961222e-01  3.844405006580029e-05  4.055513635108833e-39  2.025300694527921e-31  1.121175276338281e-22  6.188530718178600e-01  4.094494600867481e-06  2.282817932359244e-05  4.243395761829383e-07  1.933568425646513e-02  1.363877566593662e-04  3.952904862188393e-03  6.649486471386516e-04
  2.660878814558126e+06  1.267867249826892e+08  7.237143768094832e+07  4.762513732466776e-46  8.810267788405770e-26  6.137167100953554e-31  3.569909316849128e-01  3.844405006255486e-05  4.054470866639163e-39  2.024778342750548e-31  1.133955296814902e-22  6.188529183343450e-01  4.094494600823306e-06  2.282817932334616e-05  4.243396195367888e-07  1.933610867246013e-02  1.363877705938063e-04  3.952913754468895e-03  6.649487196130824e-04
  3.273019417395192e+06  1.267649874443789e+08  7.237110481370431e+07  4.762821932110160e-46  8.810273322984293e-26  6.139153284645582e-31  3.569909316849147e-01  3.844405006255486e-05  4.052742733389699e-39  2.023910015041029e-31  1.133955321763112e-22  6.188529183343431e-01  4.094494600823306e-06  2.282817932334616e-05  4.243396195367888e-07  1.933610867246014e-02  1.363877705938063e-04  3.952913754468901e-03  6.649487196130832e-04
  4.071982880173195e+06  1.267296453269404e+08  7.237056347815427e+07  4.763328257328956e-46  8.810282318090933e-26  6.142392153648178e-31  3.569905352844375e-01  3.844405005795882e-05  4.049933893908285e-39  2.022500952620262e-31  1.169397277094560e-22  6.188526981934604e-01  4.094494600759947e-06  2.282817932299291e-05  4.243396812087064e-07  1.933671235403526e-02  1.363877904158898e-04  3.952926491163884e-03  6.649488228241271e-04
  5.097510479760516e+06  1.266728338128892e+08  7.236969294993915e+07  4.764134270871341e-46  8.810296768867188e-26  6.147595578877261e-31  3.569905352844429e-01  3.844405005795882e-05  4.045421623797080e-39  2.020233734843825e-31  1.169397342261724e-22  6.188526981934550e-01  4.094494600759947e-06  2.282817932299291e-05  4.243396812087063e-07  1.933671235403530e-02  1.363877904158898e-04  3.952926491163889e-03  6.649488228241281e-04
  5.822848587370661e+06  1.266123348661687e+08  7.236876526693770e+07  4.765000523522818e-46  8.810312146057104e-26  6.153157055890904e-31  3.569899556883588e-01  3.844405005123868e-05  4.040619762853664e-39  2.017824368985879e-31  1.162611541131158e-22  6.188523768311318e-01  4.094494600667455e-06  2.282817932247723e-05  4.243397713248870e-07  1.933759532826314e-02  1.363878193802957e-04  3.952944295722314e-03  6.649489733978640e-04
  7.095920164882306e+06  1.265207443404531e+08  7.236736013520865e+07  4.766301501610077e-46  8.810335402767015e-26  6.161582376136595e-31  3.569899556883674e-01  3.844405005123868e-05  4.033357496550514e-39  2.014175526399249e-31  1.162611646085825e-22  6.188523768311230e-01  4.094494600667455e-06  2.282817932247723e-05  4.243397713248869e-07  1.933759532826319e-02  1.363878193802956e-04  3.952944295722320e-03  6.649489733978657e-04
  8.519781260652630e+06  1.263801760147088e+08  7.236520107875201e+07  4.768307921384725e-46  8.810371042584059e-26  6.174571708921139e-31  3.569893590774771e-01  3.844405004432125e-05  4.022227749363571e-39  2.008587096664823e-31  1.141766061233789e-22  6.188520459693907e-01  4.094494600572229e-06  2.282817932194632e-05  4.243398640860878e-07  1.933850452972286e-02  1.363878491948423e-04  3.952962381858278e-03  6.649491285251958e-04
  1.037810416551304e+07  1.261690709399389e+08  7.236195366939600e+07  4.771322618722482e-46  8.810424444375112e-26  6.194185215015818e-31  3.569887097079880e-01  3.844405003679209e-05  4.005550316196523e-39  2.000212054425030e-31  1.126668488285908e-22  6.188516843154721e-01  4.094494600468143e-06  2.282817932136600e-05  4.243399651955335e-07  1.933949593035921e-02  1.363878816926136e-04  3.952981802729300e-03  6.649492978350258e-04
  1.254840769102710e+07  1.258605227568161e+08  7.235719561652312e+07  4.775726687191628e-46  8.810502233427578e-26  6.223075956815014e-31  3.569887097080185e-01  3.844405003679209e-05  3.981254925190033e-39  1.988006953600554e-31  1.126668840337821e-22  6.188516843154414e-01  4.094494600468143e-06  2.282817932136600e-05  4.243399651955336e-07  1.933949593035940e-02  1.363878816926136e-04  3.952981802729338e-03  6.649492978350321e-04
  1.546510146594568e+07  1.253773110433379e+08  7.234971872753909e+07  4.782658330311138e-46  8.810623430850630e-26  6.268910550957974e-31  3.569879055283730e-01  3.844405002746793e-05  3.943396652841243e-39  1.968994828357512e-31  1.192511182106269e-22  6.188512337339371e-01  4.094494600338460e-06  2.282817932064298e-05  4.243400906687335e-07  1.934072661310223e-02  1.363879220211835e-04  3.953005630326236e-03  6.649495082011364e-04
  1.778081318822400e+07  1.248262546859016e+08  7.234114112344107e+07  4.790595459385913e-46  8.810760724622629e-26  6.322049889843909e-31  3.569873281318890e-01  3.844405002077320e-05  3.900502980509796e-39  1.947455576270860e-31  1.149767420402446e-22  6.188509089197314e-01  4.094494600244975e-06  2.282817932012176e-05  4.243401808796765e-07  1.934161160956510e-02  1.363879510160471e-04  3.953022664187862e-03  6.649496594886637e-04
  2.117204367100430e+07  1.240700621758514e+08  7.232931062055075e+07  4.801547696688520e-46  8.810947513599260e-26  6.396488679534140e-31  3.569867455376038e-01  3.844405001401820e-05  3.842132989584481e-39  1.918148231214517e-31  1.149768270864734e-22  6.188505784426340e-01  4.094494600149860e-06  2.282817931959147e-05  4.243402721697284e-07  1.934250736604375e-02  1.363879803577490e-04  3.953039796252522e-03  6.649498129022814e-04
  2.674960804374478e+07  1.226051411841984e+08  7.230619071302603e+07  4.822973182691055e-46  8.811304089679180e-26  6.545816731988092e-31  3.569858257673983e-01  3.844405000335368e-05  3.730663930850906e-39  1.862193694974943e-31  1.149769898676388e-22  6.188500534914100e-01  4.094494599998771e-06  2.282817931874910e-05  4.243404166007838e-07  1.934392481528746e-02  1.363880267795979e-04  3.953066778795654e-03  6.649500559902592e-04
  3.218454531614475e+07  1.205952635487400e+08  7.227385573846997e+07  4.852822966415135e-46  8.811782221012960e-26  6.762215565029807e-31  3.569858257676579e-01  3.844405000335368e-05  3.581107243585166e-39  1.787152330764052e-31  1.149772078650243e-22  6.188500534911485e-01  4.094494599998771e-06  2.282817931874910e-05  4.243404166007840e-07  1.934392481528897e-02  1.363880267795979e-04  3.953066778795962e-03  6.649500559903110e-04
  3.803348946261604e+07  1.181403886869506e+08  7.223348181334867e+07  1.000000000000000e-99  1.000000000000000e-99  1.539107264229326e-32  3.569858257680122e-01  3.844405000335368e-05  1.000000000000000e-99  1.000000000000000e-99  1.000000000000000e-99  6.188500534907917e-01  4.094494599998772e-06  2.282817931874910e-05  4.243404166007843e-07  1.934392481529101e-02  1.363880267795980e-04  3.953066778796381e-03  6.649500559903816e-04
  4.451012644753505e+07  1.150574752730881e+08  7.218133844616355e+07  1.000000000000000e-99  1.000000000000000e-99  1.315452058273798e-32  3.569858257685115e-01  3.844405000335370e-05  1.000000000000000e-99  1.000000000000000e-99  1.000000000000000e-99  6.188500534902890e-01  4.094494599998771e-06  2.282817931874910e-05  4.243404166007847e-07  1.934392481529391e-02  1.363880267795982e-04  3.953066778796976e-03  6.649500559904813e-04
  4.806690643071106e+07  1.124424736342468e+08  7.213540938001747e+07  1.000000000000000e-99  1.000000000000000e-99  1.147545492327959e-32  3.569846652003954e-01  3.844404998989711e-05  1.000000000000000e-99  1.000000000000000e-99  1.000000000000000e-99  6.188493879199358e-01  4.094494599807212e-06  2.282817931768109e-05  4.243405991380608e-07  1.934571660495972e-02  1.363880854492368e-04  3.953100761171276e-03  6.649503635820873e-04
  5.271573178301199e+07  1.099965221031766e+08  7.209157165232348e+07  1.000000000000000e-99  1.000000000000000e-99  1.007190572897633e-32  3.569846652008613e-01  3.844404998989712e-05  1.000000000000000e-99  1.000000000000000e-99  1.000000000000000e-99  6.188493879194666e-01  4.094494599807212e-06  2.282817931768109e-05  4.243405991380611e-07  1.934571660496242e-02  1.363880854492369e-04  3.953100761171828e-03  6.649503635821800e-04
  5.629284316424262e+07  1.074894525883355e+08  7.204518304699638e+07  1.000000000000000e-99  1.000000000000000e-99  8.783718343741989e-33  3.569836098215329e-01  3.844404997766010e-05  1.000000000000000e-99  1.000000000000000e-99  1.000000000000000e-99  6.188487773338265e-01  4.094494599631477e-06  2.282817931670131e-05  4.243407656407127e-07  1.934735120336942e-02  1.363881389651576e-04  3.953131792906183e-03  6.649506447404257e-04
  5.793555981959693e+07  1.058549536238558e+08  7.201414923903432e+07  1.000000000000000e-99  1.000000000000000e-99  8.019654972892977e-33  3.569836098218678e-01  3.844404997766011e-05  1.000000000000000e-99  1.000000000000000e-99  1.000000000000000e-99  6.188487773334891e-01  4.094494599631477e-06  2.282817931670131e-05  4.243407656407131e-07  1.934735120337136e-02  1.363881389651577e-04  3.953131792906579e-03  6.649506447404920e-04
