#              X                D                V                M
0.0000158239926417 0.5700000000049529 -0.0000126554191540 0.0000000000000042
0.0000159670332834 0.5700000000050746 -0.0000127697589522 0.0000000000000043
0.0000161113669379 0.5700000000051972 -0.0000128851323226 0.0000000000000044
0.0000162570052934 0.5700000000053210 -0.0000130015486080 0.0000000000000045
0.0000164039601437 0.5700000000054460 -0.0000131190172360 0.0000000000000046
0.0000165522433892 0.5700000000055722 -0.0000132375477191 0.0000000000000047
0.0000167018670380 0.5700000000056995 -0.0000133571496559 0.0000000000000048
0.0000168528432064 0.5700000000058278 -0.0000134778327319 0.0000000000000049
0.0000170051841208 0.5700000000059573 -0.0000135996067200 0.0000000000000050
0.0000171589021175 0.5700000000060881 -0.0000137224814814 0.0000000000000051
0.0000173140096448 0.5700000000062201 -0.0000138464669666 0.0000000000000052
0.0000174705192632 0.5700000000063531 -0.0000139715732159 0.0000000000000054
0.0000176284436470 0.5700000000064874 -0.0000140978103605 0.0000000000000055
0.0000177877955848 0.5700000000066230 -0.0000142251886230 0.0000000000000056
0.0000179485879811 0.5700000000067597 -0.0000143537183186 0.0000000000000057
0.0000181108338568 0.5700000000068977 -0.0000144834098556 0.0000000000000058
0.0000182745463506 0.5700000000070369 -0.0000146142737365 0.0000000000000059
0.0000184397387199 0.5700000000071774 -0.0000147463205586 0.0000000000000060
0.0000186064243422 0.5700000000073191 -0.0000148795610152 0.0000000000000062
0.0000187746167155 0.5700000000074622 -0.0000150140058960 0.0000000000000063
0.0000189443294602 0.5700000000076064 -0.0000151496660884 0.0000000000000064
0.0000191155763196 0.5700000000077521 -0.0000152865525782 0.0000000000000065
0.0000192883711613 0.5700000000078991 -0.0000154246764504 0.0000000000000067
0.0000194627279783 0.5700000000080473 -0.0000155640488905 0.0000000000000068
0.0000196386608900 0.5700000000081969 -0.0000157046811848 0.0000000000000069
0.0000198161841434 0.5700000000083479 -0.0000158465847216 0.0000000000000070
0.0000199953121145 0.5700000000085003 -0.0000159897709924 0.0000000000000072
0.0000201760593090 0.5700000000086540 -0.0000161342515925 0.0000000000000073
0.0000203584403640 0.5700000000088090 -0.0000162800382218 0.0000000000000074
0.0000205424700485 0.5700000000089656 -0.0000164271426862 0.0000000000000076
0.0000207281632655 0.5700000000091235 -0.0000165755768983 0.0000000000000077
0.0000209155350522 0.5700000000092829 -0.0000167253528782 0.0000000000000078
0.0000211046005823 0.5700000000094436 -0.0000168764827549 0.0000000000000080
0.0000212953751661 0.5700000000096058 -0.0000170289787669 0.0000000000000081
0.0000214878742527 0.5700000000097696 -0.0000171828532633 0.0000000000000082
0.0000216821134306 0.5700000000099348 -0.0000173381187049 0.0000000000000084
0.0000218781084294 0.5700000000101014 -0.0000174947876652 0.0000000000000085
0.0000220758751208 0.5700000000102696 -0.0000176528728311 0.0000000000000086
0.0000222754295200 0.5700000000104394 -0.0000178123870045 0.0000000000000088
0.0000224767877869 0.5700000000106106 -0.0000179733431029 0.0000000000000089
0.0000226799662275 0.5700000000107834 -0.0000181357541604 0.0000000000000091
0.0000228849812952 0.5700000000109577 -0.0000182996333292 0.0000000000000092
0.0000230918495923 0.5700000000111336 -0.0000184649938803 0.0000000000000094
0.0000233005878709 0.5700000000113111 -0.0000186318492044 0.0000000000000095
0.0000235112130346 0.5700000000114902 -0.0000188002128138 0.0000000000000097
0.0000237237421400 0.5700000000116709 -0.0000189700983423 0.0000000000000098
0.0000239381923977 0.5700000000118535 -0.0000191415195474 0.0000000000000100
0.0000241545811740 0.5700000000120374 -0.0000193144903109 0.0000000000000101
0.0000243729259919 0.5700000000122231 -0.0000194890246398 0.0000000000000103
0.0000245932445330 0.5700000000124105 -0.0000196651366680 0.0000000000000105
0.0000248155546390 0.5700000000125995 -0.0000198428406572 0.0000000000000106
0.0000250398743123 0.5700000000127903 -0.0000200221509977 0.0000000000000108
0.0000252662217185 0.5700000000129828 -0.0000202030822103 0.0000000000000109
0.0000254946151873 0.5700000000131770 -0.0000203856489466 0.0000000000000111
0.0000257250732138 0.5700000000133730 -0.0000205698659910 0.0000000000000113
0.0000259576144608 0.5700000000135708 -0.0000207557482615 0.0000000000000114
0.0000261922577594 0.5700000000137704 -0.0000209433108107 0.0000000000000116
0.0000264290221110 0.5700000000139717 -0.0000211325688276 0.0000000000000118
0.0000266679266890 0.5700000000141749 -0.0000213235376382 0.0000000000000119
0.0000269089908397 0.5700000000143799 -0.0000215162327073 0.0000000000000121
0.0000271522340846 0.5700000000145867 -0.0000217106696394 0.0000000000000123
0.0000273976761216 0.5700000000147954 -0.0000219068641799 0.0000000000000125
0.0000276453368267 0.5700000000150061 -0.0000221048322168 0.0000000000000126
0.0000278952362553 0.5700000000152186 -0.0000223045897814 0.0000000000000128
0.0000281473946445 0.5700000000154329 -0.0000225061530503 0.0000000000000130
0.0000284018324141 0.5700000000156494 -0.0000227095383461 0.0000000000000132
0.0000286585701684 0.5700000000158678 -0.0000229147621388 0.0000000000000134
0.0000289176286981 0.5700000000160881 -0.0000231218410477 0.0000000000000136
0.0000291790289818 0.5700000000163103 -0.0000233307918418 0.0000000000000137
0.0000294427921878 0.5700000000165346 -0.0000235416314422 0.0000000000000139
0.0000297089396756 0.5700000000167611 -0.0000237543769227 0.0000000000000141
0.0000299774929979 0.5700000000169894 -0.0000239690455113 0.0000000000000143
0.0000302484739022 0.5700000000172200 -0.0000241856545920 0.0000000000000145
0.0000305219043326 0.5700000000174524 -0.0000244042217059 0.0000000000000147
0.0000307978064315 0.5700000000176870 -0.0000246247645525 0.0000000000000149
0.0000310762025414 0.5700000000179238 -0.0000248473009914 0.0000000000000151
0.0000313571152071 0.5700000000181626 -0.0000250718490437 0.0000000000000153
0.0000316405671767 0.5700000000184038 -0.0000252984268933 0.0000000000000155
0.0000319265814044 0.5700000000186469 -0.0000255270528885 0.0000000000000157
0.0000322151810515 0.5700000000188924 -0.0000257577455434 0.0000000000000159
0.0000325063894889 0.5700000000191401 -0.0000259905235397 0.0000000000000161
0.0000328002302987 0.5700000000193900 -0.0000262254057277 0.0000000000000163
0.0000330967272763 0.5700000000196421 -0.0000264624111281 0.0000000000000165
0.0000333959044319 0.5700000000198966 -0.0000267015589338 0.0000000000000168
0.0000336977859929 0.5700000000201533 -0.0000269428685110 0.0000000000000170
0.0000340023964059 0.5700000000204123 -0.0000271863594008 0.0000000000000172
0.0000343097603381 0.5700000000206737 -0.0000274320513214 0.0000000000000174
0.0000346199026801 0.5700000000209374 -0.0000276799641688 0.0000000000000176
0.0000349328485470 0.5700000000212035 -0.0000279301180191 0.0000000000000179
0.0000352486232814 0.5700000000214721 -0.0000281825331297 0.0000000000000181
0.0000355672524547 0.5700000000217431 -0.0000284372299413 0.0000000000000183
0.0000358887618696 0.5700000000220166 -0.0000286942290792 0.0000000000000185
0.0000362131775620 0.5700000000222925 -0.0000289535513553 0.0000000000000188
0.0000365405258030 0.5700000000225708 -0.0000292152177696 0.0000000000000190
0.0000368708331015 0.5700000000228517 -0.0000294792495119 0.0000000000000192
0.0000372041262056 0.5700000000231352 -0.0000297456679633 0.0000000000000195
0.0000375404321057 0.5700000000234212 -0.0000300144946987 0.0000000000000197
0.0000378797780356 0.5700000000237098 -0.0000302857514876 0.0000000000000200
0.0000382221914759 0.5700000000240010 -0.0000305594602963 0.0000000000000202
0.0000385677001551 0.5700000000242947 -0.0000308356432900 0.0000000000000205
0.0000389163320525 0.5700000000245913 -0.0000311143228339 0.0000000000000207
0.0000392681154005 0.5700000000248904 -0.0000313955214956 0.0000000000000210
0.0000396230786866 0.5700000000251924 -0.0000316792620465 0.0000000000000212
0.0000399812506556 0.5700000000254969 -0.0000319655674641 0.0000000000000215
0.0000403426603125 0.5700000000258043 -0.0000322544609333 0.0000000000000217
0.0000407073369242 0.5700000000261144 -0.0000325459658489 0.0000000000000220
0.0000410753100223 0.5700000000264274 -0.0000328401058168 0.0000000000000223
0.0000414466094053 0.5700000000267431 -0.0000331369046567 0.0000000000000225
0.0000418212651411 0.5700000000270617 -0.0000334363864034 0.0000000000000228
0.0000421993075694 0.5700000000273833 -0.0000337385753088 0.0000000000000231
0.0000425807673041 0.5700000000277077 -0.0000340434958444 0.0000000000000233
0.0000429656752359 0.5700000000280350 -0.0000343511727026 0.0000000000000236
0.0000433540625347 0.5700000000283653 -0.0000346616307991 0.0000000000000239
0.0000437459606521 0.5700000000286986 -0.0000349748952750 0.0000000000000242
0.0000441414013242 0.5700000000290348 -0.0000352909914984 0.0000000000000245
0.0000445404165737 0.5700000000293742 -0.0000356099450668 0.0000000000000247
0.0000449430387130 0.5700000000297165 -0.0000359317818091 0.0000000000000250
0.0000453493003464 0.5700000000300620 -0.0000362565277877 0.0000000000000253
0.0000457592343732 0.5700000000304106 -0.0000365842093007 0.0000000000000256
0.0000461728739898 0.5700000000307625 -0.0000369148528836 0.0000000000000259
0.0000465902526929 0.5700000000311174 -0.0000372484853121 0.0000000000000262
0.0000470114042818 0.5700000000314756 -0.0000375851336038 0.0000000000000265
0.0000474363628614 0.5700000000318370 -0.0000379248250205 0.0000000000000268
0.0000478651628450 0.5700000000322016 -0.0000382675870705 0.0000000000000271
0.0000482978389568 0.5700000000325696 -0.0000386134475106 0.0000000000000274
0.0000487344262351 0.5700000000329409 -0.0000389624343488 0.0000000000000277
0.0000491749600346 0.5700000000333155 -0.0000393145758460 0.0000000000000281
0.0000496194760300 0.5700000000336936 -0.0000396699005187 0.0000000000000284
0.0000500680102182 0.5700000000340750 -0.0000400284371412 0.0000000000000287
0.0000505205989216 0.5700000000344599 -0.0000403902147477 0.0000000000000290
0.0000509772787908 0.5700000000348483 -0.0000407552626352 0.0000000000000294
0.0000514380868079 0.5700000000352401 -0.0000411236103652 0.0000000000000297
0.0000519030602892 0.5700000000356356 -0.0000414952877666 0.0000000000000300
0.0000523722368882 0.5700000000360346 -0.0000418703249379 0.0000000000000304
0.0000528456545991 0.5700000000364371 -0.0000422487522496 0.0000000000000307
0.0000533233517592 0.5700000000368435 -0.0000426306003469 0.0000000000000310
0.0000538053670525 0.5700000000372533 -0.0000430159001519 0.0000000000000314
0.0000542917395128 0.5700000000376670 -0.0000434046828662 0.0000000000000317
0.0000547825085264 0.5700000000380844 -0.0000437969799735 0.0000000000000321
0.0000552777138360 0.5700000000385055 -0.0000441928232421 0.0000000000000324
0.0000557773955433 0.5700000000389305 -0.0000445922447274 0.0000000000000328
0.0000562815941127 0.5700000000393592 -0.0000449952767746 0.0000000000000332
0.0000567903503743 0.5700000000397919 -0.0000454019520214 0.0000000000000335
0.0000573037055272 0.5700000000402284 -0.0000458123034004 0.0000000000000339
0.0000578217011429 0.5700000000406690 -0.0000462263641418 0.0000000000000343
0.0000583443791689 0.5700000000411134 -0.0000466441677764 0.0000000000000346
0.0000588717819317 0.5700000000415620 -0.0000470657481380 0.0000000000000350
0.0000594039521404 0.5700000000420146 -0.0000474911393662 0.0000000000000354
0.0000599409328903 0.5700000000424712 -0.0000479203759093 0.0000000000000358
0.0000604827676662 0.5700000000429321 -0.0000483534925269 0.0000000000000362
0.0000610295003459 0.5700000000433970 -0.0000487905242929 0.0000000000000366
0.0000615811752039 0.5700000000438661 -0.0000492315065981 0.0000000000000369
0.0000621378369150 0.5700000000443395 -0.0000496764751534 0.0000000000000373
0.0000626995305576 0.5700000000448172 -0.0000501254659924 0.0000000000000377
0.0000632663016178 0.5700000000452993 -0.0000505785154745 0.0000000000000382
0.0000638381959929 0.5700000000457857 -0.0000510356602876 0.0000000000000386
0.0000644152599949 0.5700000000462764 -0.0000514969374515 0.0000000000000390
0.0000649975403546 0.5700000000467715 -0.0000519623843204 0.0000000000000394
0.0000655850842251 0.5700000000472711 -0.0000524320385862 0.0000000000000398
0.0000661779391857 0.5700000000477754 -0.0000529059382817 0.0000000000000402
0.0000667761532461 0.5700000000482841 -0.0000533841217833 0.0000000000000407
0.0000673797748496 0.5700000000487975 -0.0000538666278145 0.0000000000000411
0.0000679888528777 0.5700000000493155 -0.0000543534954485 0.0000000000000415
0.0000686034366535 0.5700000000498381 -0.0000548447641120 0.0000000000000420
0.0000692235759461 0.5700000000503654 -0.0000553404735881 0.0000000000000424
0.0000698493209746 0.5700000000508977 -0.0000558406640194 0.0000000000000429
0.0000704807224118 0.5700000000514347 -0.0000563453759113 0.0000000000000433
0.0000711178313887 0.5700000000519764 -0.0000568546501355 0.0000000000000438
0.0000717606994986 0.5700000000525232 -0.0000573685279332 0.0000000000000442
0.0000724093788010 0.5700000000530747 -0.0000578870509181 0.0000000000000447
0.0000730639218259 0.5700000000536314 -0.0000584102610805 0.0000000000000452
0.0000737243815785 0.5700000000541930 -0.0000589382007899 0.0000000000000456
0.0000743908115429 0.5700000000547598 -0.0000594709127989 0.0000000000000461
0.0000750632656866 0.5700000000553318 -0.0000600084402467 0.0000000000000466
0.0000757417984650 0.5700000000559088 -0.0000605508266624 0.0000000000000471
0.0000764264648260 0.5700000000564910 -0.0000610981159684 0.0000000000000476
0.0000771173202139 0.5700000000570786 -0.0000616503524843 0.0000000000000481
0.0000778144205741 0.5700000000576714 -0.0000622075809304 0.0000000000000486
0.0000785178223582 0.5700000000582696 -0.0000627698464310 0.0000000000000491
0.0000792275825275 0.5700000000588732 -0.0000633371945186 0.0000000000000496
0.0000799437585587 0.5700000000594823 -0.0000639096711370 0.0000000000000501
0.0000806664084477 0.5700000000600968 -0.0000644873226455 0.0000000000000506
0.0000813955907149 0.5700000000607169 -0.0000650701958224 0.0000000000000511
0.0000821313644095 0.5700000000613427 -0.0000656583378689 0.0000000000000517
0.0000828737891146 0.5700000000619740 -0.0000662517964128 0.0000000000000522
0.0000836229249520 0.5700000000626111 -0.0000668506195124 0.0000000000000527
0.0000843788325866 0.5700000000632540 -0.0000674548556606 0.0000000000000533
0.0000851415732321 0.5700000000639026 -0.0000680645537885 0.0000000000000538
0.0000859112086552 0.5700000000645571 -0.0000686797632695 0.0000000000000544
0.0000866878011813 0.5700000000652176 -0.0000693005339235 0.0000000000000549
0.0000874714136988 0.5700000000658839 -0.0000699269160204 0.0000000000000555
0.0000882621096648 0.5700000000665564 -0.0000705589602848 0.0000000000000561
0.0000890599531100 0.5700000000672349 -0.0000711967178998 0.0000000000000566
0.0000898650086440 0.5700000000679195 -0.0000718402405111 0.0000000000000572
0.0000906773414601 0.5700000000686104 -0.0000724895802312 0.0000000000000578
0.0000914970173413 0.5700000000693075 -0.0000731447896437 0.0000000000000584
0.0000923241026650 0.5700000000700108 -0.0000738059218077 0.0000000000000590
0.0000931586644088 0.5700000000707206 -0.0000744730302616 0.0000000000000596
0.0000940007701555 0.5700000000714368 -0.0000751461690281 0.0000000000000602
0.0000948504880990 0.5700000000721593 -0.0000758253926181 0.0000000000000608
0.0000957078870497 0.5700000000728885 -0.0000765107560351 0.0000000000000614
0.0000965730364397 0.5700000000736243 -0.0000772023147800 0.0000000000000620
0.0000974460063291 0.5700000000743666 -0.0000779001248553 0.0000000000000626
0.0000983268674110 0.5700000000751158 -0.0000786042427698 0.0000000000000633
0.0000992156910178 0.5700000000758717 -0.0000793147255431 0.0000000000000639
0.0001001125491265 0.5700000000766344 -0.0000800316307101 0.0000000000000645
0.0001010175143648 0.5700000000774039 -0.0000807550163260 0.0000000000000652
0.0001019306600170 0.5700000000781805 -0.0000814849409707 0.0000000000000658
0.0001028520600297 0.5700000000789642 -0.0000822214637535 0.0000000000000665
0.0001037817890180 0.5700000000797548 -0.0000829646443182 0.0000000000000672
0.0001047199222715 0.5700000000805526 -0.0000837145428476 0.0000000000000678
0.0001056665357604 0.5700000000813576 -0.0000844712200688 0.0000000000000685
0.0001066217061417 0.5700000000821700 -0.0000852347372574 0.0000000000000692
0.0001075855107650 0.5700000000829897 -0.0000860051562432 0.0000000000000699
0.0001085580276796 0.5700000000838167 -0.0000867825394149 0.0000000000000706
0.0001095393356400 0.5700000000846512 -0.0000875669497251 0.0000000000000713
0.0001105295141126 0.5700000000854933 -0.0000883584506955 0.0000000000000720
0.0001115286432822 0.5700000000863430 -0.0000891571064219 0.0000000000000727
0.0001125368040586 0.5700000000872003 -0.0000899629815795 0.0000000000000734
0.0001135540780826 0.5700000000880655 -0.0000907761414284 0.0000000000000742
0.0001145805477333 0.5700000000889385 -0.0000915966518183 0.0000000000000749
0.0001156162961344 0.5700000000898192 -0.0000924245791942 0.0000000000000757
0.0001166614071609 0.5700000000907079 -0.0000932599906018 0.0000000000000764
0.0001177159654461 0.5700000000916048 -0.0000941029536930 0.0000000000000772
0.0001187800563882 0.5700000000925098 -0.0000949535367308 0.0000000000000779
0.0001198537661576 0.5700000000934229 -0.0000958118085958 0.0000000000000787
0.0001209371817034 0.5700000000943443 -0.0000966778387909 0.0000000000000795
0.0001220303907608 0.5700000000952740 -0.0000975516974474 0.0000000000000802
0.0001231334818580 0.5700000000962122 -0.0000984334553304 0.0000000000000810
0.0001242465443234 0.5700000000971587 -0.0000993231838449 0.0000000000000818
0.0001253696682931 0.5700000000981138 -0.0001002209550411 0.0000000000000826
0.0001265029447179 0.5700000000990776 -0.0001011268416209 0.0000000000000834
0.0001276464653705 0.5700000001000500 -0.0001020409169429 0.0000000000000843
0.0001288003228535 0.5700000001010314 -0.0001029632550291 0.0000000000000851
0.0001299646106065 0.5700000001020216 -0.0001038939305707 0.0000000000000859
0.0001311394229136 0.5700000001030205 -0.0001048330189339 0.0000000000000868
0.0001323248549113 0.5700000001040286 -0.0001057805961661 0.0000000000000876
0.0001335210025961 0.5700000001050460 -0.0001067367390024 0.0000000000000885
0.0001347279628323 0.5700000001060723 -0.0001077015248714 0.0000000000000893
0.0001359458333596 0.5700000001071081 -0.0001086750319015 0.0000000000000902
0.0001371747128013 0.5700000001081531 -0.0001096573389274 0.0000000000000911
0.0001384147006724 0.5700000001092077 -0.0001106485254967 0.0000000000000920
0.0001396658973872 0.5700000001102717 -0.0001116486718757 0.0000000000000929
0.0001409284042679 0.5700000001113454 -0.0001126578590563 0.0000000000000938
0.0001422023235524 0.5700000001124288 -0.0001136761687629 0.0000000000000947
0.0001434877584029 0.5700000001135219 -0.0001147036834581 0.0000000000000956
0.0001447848129142 0.5700000001146250 -0.0001157404863504 0.0000000000000965
0.0001460935921219 0.5700000001157380 -0.0001167866614002 0.0000000000000975
0.0001474142020111 0.5700000001168611 -0.0001178422933269 0.0000000000000984
0.0001487467495250 0.5700000001179943 -0.0001189074676157 0.0000000000000994
0.0001500913425736 0.5700000001191379 -0.0001199822705246 0.0000000000001003
0.0001514480900422 0.5700000001202917 -0.0001210667890913 0.0000000000001013
0.0001528171018004 0.5700000001214560 -0.0001221611111404 0.0000000000001023
0.0001541984887110 0.5700000001226307 -0.0001232653252901 0.0000000000001033
0.0001555923626389 0.5700000001238161 -0.0001243795209599 0.0000000000001043
0.0001569988364602 0.5700000001250122 -0.0001255037883775 0.0000000000001053
0.0001584180240715 0.5700000001262191 -0.0001266382185863 0.0000000000001063
0.0001598500403987 0.5700000001274370 -0.0001277829034527 0.0000000000001073
0.0001612950014067 0.5700000001286658 -0.0001289379356733 0.0000000000001084
0.0001627530241088 0.5700000001299057 -0.0001301034087828 0.0000000000001094
0.0001642242265757 0.5700000001311569 -0.0001312794171615 0.0000000000001105
0.0001657087279458 0.5700000001324194 -0.0001324660560427 0.0000000000001115
0.0001672066484342 0.5700000001336932 -0.0001336634215206 0.0000000000001126
0.0001687181093426 0.5700000001349786 -0.0001348716105581 0.0000000000001137
0.0001702432330694 0.5700000001362757 -0.0001360907209943 0.0000000000001148
0.0001717821431195 0.5700000001375845 -0.0001373208515532 0.0000000000001159
0.0001733349641139 0.5700000001389049 -0.0001385621018509 0.0000000000001170
0.0001749018218003 0.5700000001402374 -0.0001398145724040 0.0000000000001181
0.0001764828430632 0.5700000001415820 -0.0001410783646377 0.0000000000001192
0.0001780781559338 0.5700000001429387 -0.0001423535808943 0.0000000000001204
0.0001796878896008 0.5700000001443076 -0.0001436403244408 0.0000000000001215
0.0001813121744208 0.5700000001456891 -0.0001449386994779 0.0000000000001227
0.0001829511419285 0.5700000001470829 -0.0001462488111483 0.0000000000001239
0.0001846049248478 0.5700000001484893 -0.0001475707655451 0.0000000000001251
0.0001862736571023 0.5700000001499084 -0.0001489046697202 0.0000000000001263
0.0001879574738262 0.5700000001513403 -0.0001502506316935 0.0000000000001275
0.0001896565113752 0.5700000001527853 -0.0001516087604611 0.0000000000001287
0.0001913709073377 0.5700000001542432 -0.0001529791660046 0.0000000000001299
0.0001931008005457 0.5700000001557144 -0.0001543619592995 0.0000000000001312
0.0001948463310861 0.5700000001571989 -0.0001557572523248 0.0000000000001324
0.0001966076403124 0.5700000001586968 -0.0001571651580714 0.0000000000001337
0.0001983848708557 0.5700000001602081 -0.0001585857905517 0.0000000000001349
0.0002001781666363 0.5700000001617332 -0.0001600192648089 0.0000000000001362
0.0002019876728755 0.5700000001632721 -0.0001614656969258 0.0000000000001375
0.0002038135361076 0.5700000001648249 -0.0001629252040348 0.0000000000001388
0.0002056559041912 0.5700000001663916 -0.0001643979043270 0.0000000000001401
0.0002075149263215 0.5700000001679726 -0.0001658839170619 0.0000000000001415
0.0002093907530424 0.5700000001695679 -0.0001673833625769 0.0000000000001428
0.0002112835362587 0.5700000001711776 -0.0001688963622975 0.0000000000001442
0.0002131934292483 0.5700000001728018 -0.0001704230387466 0.0000000000001455
0.0002151205866745 0.5700000001744407 -0.0001719635155547 0.0000000000001469
0.0002170651645989 0.5700000001760944 -0.0001735179174698 0.0000000000001483
0.0002190273204936 0.5700000001777631 -0.0001750863703676 0.0000000000001497
0.0002210072132545 0.5700000001794469 -0.0001766690012617 0.0000000000001511
0.0002230050032135 0.5700000001811458 -0.0001782659383139 0.0000000000001526
0.0002250208521519 0.5700000001828602 -0.0001798773108442 0.0000000000001540
0.0002270549233135 0.5700000001845900 -0.0001815032493419 0.0000000000001555
0.0002291073814177 0.5700000001863355 -0.0001831438854757 0.0000000000001569
0.0002311783926729 0.5700000001880967 -0.0001847993521047 0.0000000000001584
0.0002332681247898 0.5700000001898740 -0.0001864697832887 0.0000000000001599
0.0002353767469953 0.5700000001916672 -0.0001881553142995 0.0000000000001614
0.0002375044300460 0.5700000001934766 -0.0001898560816317 0.0000000000001630
0.0002396513462420 0.5700000001953024 -0.0001915722230137 0.0000000000001645
0.0002418176694408 0.5700000001971447 -0.0001933038774188 0.0000000000001660
0.0002440035750716 0.5700000001990037 -0.0001950511850768 0.0000000000001676
0.0002462092401495 0.5700000002008794 -0.0001968142874848 0.0000000000001692
0.0002484348432894 0.5700000002030762 -0.0001985916633044 0.0000000000001779
0.0002506805647212 0.5700000002472538 -0.0002001554244107 0.0000000000011706
0.0002529465863036 0.5700000002918308 -0.0002017333211020 0.0000000000021722
0.0002552330915395 0.5700000003368108 -0.0002033254811565 0.0000000000031830
0.0002575402655904 0.5700000003821974 -0.0002049320335076 0.0000000000042028
0.0002598682952915 0.5700000004279943 -0.0002065531082543 0.0000000000052319
0.0002622173691672 0.5700000004742051 -0.0002081888366713 0.0000000000062702
0.0002645876774457 0.5700000005208335 -0.0002098393512202 0.0000000000073180
0.0002669794120750 0.5700000005678836 -0.0002115047855599 0.0000000000083752
0.0002693927667382 0.5700000006153589 -0.0002131852745576 0.0000000000094420
0.0002718279368690 0.5700000006632634 -0.0002148809542995 0.0000000000105184
0.0002742851196679 0.5700000007116010 -0.0002165919621021 0.0000000000116046
0.0002767645141179 0.5700000007603755 -0.0002183184365229 0.0000000000127005
0.0002792663210009 0.5700000008095909 -0.0002200605173721 0.0000000000138064
0.0002817907429135 0.5700000008592512 -0.0002218183457239 0.0000000000149223
0.0002843379842837 0.5700000009093602 -0.0002235920639272 0.0000000000160482
0.0002869082513876 0.5700000009599224 -0.0002253818156182 0.0000000000171844
0.0002895017523658 0.5700000010109416 -0.0002271877457311 0.0000000000183308
0.0002921186972404 0.5700000010624219 -0.0002290100005105 0.0000000000194876
0.0002947592979321 0.5700000011143677 -0.0002308487275229 0.0000000000206548
