#              X                D                V                M
0.0000100000000000 4.0000000000000000 -0.0000067000000000 0.0000000000000000
0.0000100903947853 4.0000000000003801 -0.0000067605630414 0.0000000000000005
0.0000101816066923 4.0000000000007647 -0.0000068216735410 0.0000000000000009
0.0000102736431074 4.0000000000011520 -0.0000068833364477 0.0000000000000014
0.0000103665114837 4.0000000000015419 -0.0000069455567550 0.0000000000000018
0.0000104602193416 4.0000000000019362 -0.0000070083395014 0.0000000000000023
0.0000105547742698 4.0000000000023341 -0.0000070716897710 0.0000000000000028
0.0000106501839252 4.0000000000027365 -0.0000071356126941 0.0000000000000033
0.0000107464560341 4.0000000000031415 -0.0000072001134470 0.0000000000000038
0.0000108435983927 4.0000000000035500 -0.0000072651972531 0.0000000000000042
0.0000109416188675 4.0000000000039622 -0.0000073308693829 0.0000000000000047
0.0000110405253964 4.0000000000043787 -0.0000073971351545 0.0000000000000052
0.0000111403259886 4.0000000000047988 -0.0000074639999341 0.0000000000000057
0.0000112410287262 4.0000000000052225 -0.0000075314691365 0.0000000000000062
0.0000113426417640 4.0000000000056506 -0.0000075995482253 0.0000000000000067
0.0000114451733307 4.0000000000060822 -0.0000076682427135 0.0000000000000073
0.0000115486317293 4.0000000000065175 -0.0000077375581641 0.0000000000000078
0.0000116530253379 4.0000000000069562 -0.0000078075001902 0.0000000000000083
0.0000117583626102 4.0000000000074003 -0.0000078780744557 0.0000000000000088
0.0000118646520765 4.0000000000078471 -0.0000079492866758 0.0000000000000094
0.0000119719023442 4.0000000000082983 -0.0000080211426173 0.0000000000000099
0.0000120801220984 4.0000000000087539 -0.0000080936480989 0.0000000000000105
0.0000121893201028 4.0000000000092131 -0.0000081668089924 0.0000000000000110
0.0000122995052001 4.0000000000096776 -0.0000082406312221 0.0000000000000116
0.0000124106863133 4.0000000000101448 -0.0000083151207663 0.0000000000000121
0.0000125228724458 4.0000000000106173 -0.0000083902836572 0.0000000000000127
0.0000126360726824 4.0000000000110942 -0.0000084661259813 0.0000000000000133
0.0000127502961901 4.0000000000115747 -0.0000085426538806 0.0000000000000138
0.0000128655522187 4.0000000000120597 -0.0000086198735521 0.0000000000000144
0.0000129818501018 4.0000000000125491 -0.0000086977912492 0.0000000000000150
0.0000130991992570 4.0000000000130429 -0.0000087764132817 0.0000000000000156
0.0000132176091874 4.0000000000135412 -0.0000088557460163 0.0000000000000162
0.0000133370894819 4.0000000000140439 -0.0000089357958775 0.0000000000000168
0.0000134576498159 4.0000000000145510 -0.0000090165693477 0.0000000000000174
0.0000135792999525 4.0000000000150635 -0.0000090980729679 0.0000000000000180
0.0000137020497428 4.0000000000155795 -0.0000091803133384 0.0000000000000186
0.0000138259091273 4.0000000000161009 -0.0000092632971189 0.0000000000000192
0.0000139508881360 4.0000000000166267 -0.0000093470310296 0.0000000000000199
0.0000140769968898 4.0000000000171578 -0.0000094315218511 0.0000000000000205
0.0000142042456009 4.0000000000176934 -0.0000095167764256 0.0000000000000211
0.0000143326445740 4.0000000000182334 -0.0000096028016569 0.0000000000000218
0.0000144622042069 4.0000000000187788 -0.0000096896045115 0.0000000000000224
0.0000145929349913 4.0000000000193294 -0.0000097771920187 0.0000000000000231
0.0000147248475138 4.0000000000198837 -0.0000098655712712 0.0000000000000237
0.0000148579524568 4.0000000000204441 -0.0000099547494261 0.0000000000000244
0.0000149922605990 4.0000000000210090 -0.0000100447337050 0.0000000000000251
0.0000151277828168 4.0000000000215801 -0.0000101355313949 0.0000000000000258
0.0000152645300848 4.0000000000221556 -0.0000102271498485 0.0000000000000265
0.0000154025134767 4.0000000000227356 -0.0000103195964852 0.0000000000000272
0.0000155417441666 4.0000000000233218 -0.0000104128787913 0.0000000000000279
0.0000156822334293 4.0000000000239133 -0.0000105070043208 0.0000000000000286
0.0000158239926417 4.0000000000245102 -0.0000106019806959 0.0000000000000293
0.0000159670332834 4.0000000000251115 -0.0000106978156080 0.0000000000000300
0.0000161113669379 4.0000000000257190 -0.0000107945168177 0.0000000000000307
0.0000162570052934 4.0000000000263318 -0.0000108920921559 0.0000000000000315
0.0000164039601437 4.0000000000269500 -0.0000109905495243 0.0000000000000322
0.0000165522433892 4.0000000000275744 -0.0000110898968960 0.0000000000000329
0.0000167018670380 4.0000000000282041 -0.0000111901423161 0.0000000000000337
